lat,long,no__laporan
-6.200733,106.815631,1
-6.125904,106.804255,1
-6.209225,106.878416,1
-6.175205,106.820003,1
-6.2438,106.844064,1
-6.176765,106.79147,1
-6.13152,106.812338,1
-6.228915,106.858495,1
-6.250309,106.772217,1
-6.347975,106.914333,1
-6.256578,106.77432,1
-6.207146,106.870774,1
-6.134325,106.815518,1
-6.222669,106.871558,1
-6.14211,106.8044,1
-6.178309,106.784665,1
-6.230003,106.876417,1
-6.225687,106.930705,1
-6.303652,106.781854,1
-6.23405,106.7984,1
-6.13727,106.825,1
-6.194101,106.85627,1
-6.190042,106.751756,1
-6.245203,106.797845,1
-6.30527,106.8011,1
-6.21799,106.8166,1
-6.219137,106.732471,1
-6.146701,106.957186,1
-6.1896,106.8768,1
-6.217117,106.903717,1
-6.25035,106.8685,1
-6.171805,106.707838,1
-6.242792,106.862974,1
-6.220503,106.769742,1
-6.266802,106.810634,1
-6.18893,106.8103,1
-6.24099,106.8036,1
-6.241355,106.80735,1
-6.178957,106.742862,1
-6.269684,106.838263,1
-6.172046,106.805325,1
-6.193074,106.852759,1
-6.252542,106.903214,1
-6.241255,106.910749,1
-6.22535,106.7928,1
-6.282203,106.855378,1
-6.203778,106.850125,1
-6.12884,106.9165,1
-6.15965,106.8443,1
-6.217167,106.905975,1
-6.340022,106.878175,1
-6.18147,106.8259,1
-6.148599,106.77598,1
-6.192036,106.790738,1
-6.173177,106.819683,1
-6.090748,106.725024,1
-6.191944,106.768611,1
-6.1849,106.8312,1
-6.340016,106.869841,1
-6.190361,106.838209,1
-6.143625,106.871356,1
-6.238539,106.851954,1
-6.15609,106.7913,1
-6.314945,106.837608,1
-6.27781,106.7967,1
-6.24145,106.8364,1
-6.146518,106.876745,1
-6.263236,106.794163,1
-6.249952,106.866072,1
-6.105339,106.760771,1
-6.343071,106.902202,1
-6.142707,106.886824,1
-6.235017,106.895447,1
-6.270286,106.767136,1
-6.253218,106.839656,1
-6.217051,106.872654,1
-6.179467,106.720628,1
-6.243823,106.824305,1
-6.224733,106.816747,1
-6.254174,106.800314,1
-6.212891,106.807114,1
-6.303351,106.799119,1
-6.155553,106.819122,1
-6.25074,106.8683,1
-6.238312,106.771936,1
-6.212574,106.731662,1
-6.238102,106.852103,1
-6.238467,106.778356,1
-6.193565,106.865885,1
-6.122988,106.902008,1
-6.231287,106.942928,1
-6.223646,106.850664,1
-6.342006,106.851883,1
-6.17383,106.852837,1
-6.23361,106.9118,1
-6.174799,106.8201,1
-6.22337,106.8613,1
-6.142766,106.828265,1
-6.178435,106.818937,1
-6.172168,106.844067,1
-6.177161,106.848977,1
-6.196312,106.821455,1
-6.194406,106.861406,1
-6.30789,106.9194,1
-6.14958,106.789779,1
-6.24431,106.7915,1
-6.265836,106.815099,1
-6.144785,106.704948,1
-6.236962,106.84388,1
-6.204303,106.846799,1
-6.245197,106.834104,1
-6.292519,106.866848,1
-6.239444,106.934873,1
-6.208605,106.811385,1
-6.197424,106.801475,1
-6.225167,106.858171,1
-6.259347,106.826017,1
-6.131083,106.775249,1
-6.292028,106.855641,1
-6.26072,106.7923,1
-6.228686,106.857968,1
-6.217735,106.847371,1
-6.21607,106.822127,1
-6.326708,106.812783,1
-6.190692,106.76739,1
-6.15189,106.79984,1
-6.25005,106.8681,1
-6.182764,106.870578,1
-6.156208,106.850921,1
-6.117395,106.712097,1
-6.182839,106.948864,1
-6.216678,106.927338,1
-6.172888,106.870537,1
-6.137429,106.834494,1
-6.153489,106.794628,1
-6.221824,106.941881,1
-6.229266,106.833844,1
-6.11955,106.9171,1
-6.217387,106.884247,1
-6.178691,106.781673,1
-6.158833,106.871074,1
-6.313268,106.836932,1
-6.251309,106.831452,1
-6.25072,106.8678,1
-6.168418,106.819167,1
-6.242678,106.863444,1
-6.188658,106.738389,1
-6.218525,106.79198,1
-6.286613,106.775165,1
-6.131296,106.925493,1
-6.1924,106.8477,1
-6.322415,106.88948,1
-6.132465,106.894593,1
-6.179175,106.83205,1
-6.192157,106.877509,1
-6.188277,106.738184,1
-6.234652,106.751264,1
-6.349808,106.876756,1
-6.118692,106.910194,1
-6.156203,106.910458,1
-6.224316,106.724659,1
-6.179516,106.869019,1
-6.189696,106.966387,1
-6.344159,106.825615,1
-6.182465,106.900502,1
-6.203298,106.844365,1
-6.166984,106.829581,1
-6.121986,106.91757,1
-6.29748,106.782619,1
-6.115732,106.918999,1
-6.169814,106.795328,1
-6.176219,106.868155,1
-6.343392,106.833572,1
-6.21744,106.7464,1
-6.187508,106.862948,1
-6.149802,106.816591,1
-6.177451,106.791058,1
-6.115556,106.924444,1
-6.349471,106.865997,1
-6.182886,106.758043,1
-6.200191,106.900764,1
-6.188763,106.894367,1
-6.153956,106.79406,1
-6.233776,106.808986,1
-6.174411,106.891988,1
-6.164778,106.818944,1
-6.157295,106.865084,1
-6.21058,106.8599,1
-6.233618,106.861469,1
-6.201171,106.784964,1
-6.137044,106.824386,1
-6.277607,106.800214,1
-6.246148,106.802142,1
-6.218606,106.729596,1
-6.150914,106.809014,1
-6.139752,106.728508,1
-6.189636,106.86052,1
-6.305924,106.851661,1
-6.169906,106.795253,1
-6.330042,106.871887,1
-6.151878,106.955252,1
-6.22697,106.8,1
-6.201314,106.78355,1
-6.307187,106.872917,1
-6.147484,106.875416,1
-6.184238,106.852372,1
-6.305433,106.798586,1
-6.19861,106.7536,1
-6.27626,106.8672,1
-6.184586,106.73445,1
-6.142701,106.796779,1
-6.22557,106.945305,1
-6.271161,106.835861,1
-6.121367,106.915016,1
-6.166051,106.948664,1
-6.212575,106.731674,1
-6.16586,106.8198,1
-6.17092,106.8964,1
-6.14543,106.8755,1
-6.180851,106.905224,1
-6.164006,106.832369,1
-6.256357,106.808166,1
-6.2263,106.831802,1
-6.16769,106.8491,1
-6.130918,106.919816,1
-6.147317,106.849108,1
-6.227667,106.771888,1
-6.23366,106.9119,1
-6.187149,106.845737,1
-6.13069,106.74583,1
-6.312558,106.903946,1
-6.133097,106.718258,1
-6.212413,106.955391,1
-6.203745,106.935762,1
-6.314172,106.793837,1
-6.193503,106.85083,1
-6.337536,106.821705,1
-6.207015,106.848647,1
-6.161473,106.851166,1
-6.11807,106.9102,1
-6.154695,106.890362,1
-6.155591,106.787387,1
-6.189103,106.852423,1
-6.237552,106.829151,1
-6.125611,106.915726,1
-6.139773,106.886662,1
-6.163854,106.809279,1
-6.201736,106.851805,1
-6.227105,106.936722,1
-6.170651,106.812312,1
-6.18618,106.825074,1
-6.137007,106.830808,1
-6.175125,106.820234,1
-6.21386,106.8173,1
-6.165235,106.801758,1
-6.157537,106.779773,1
-6.319404,106.824712,1
-6.140511,106.856193,1
-6.15095,106.8038,1
-6.29719,106.8165,1
-6.238053,106.816745,1
-6.220613,106.864656,1
-6.242869,106.770438,1
-6.163744,106.87692,1
-6.11143,106.8826,1
-6.105302,106.926041,1
-6.143122,106.860782,1
-6.157205,106.719226,1
-6.212571,106.731664,1
-6.179163,106.720695,1
-6.16671,106.7747,1
-6.207359,106.823735,1
-6.268924,106.866791,1
-6.256669,106.811685,1
-6.143569,106.793816,1
-6.227224,106.821465,1
-6.121527,106.795233,1
-6.254983,106.826644,1
-6.124635,106.949424,1
-6.17496,106.820075,1
-6.166228,106.826391,1
-6.188799,106.948008,1
-6.2838,106.8746,1
-6.169938,106.722458,1
-6.244161,106.919879,1
-6.123668,106.92805,1
-6.2927,106.8596,1
-6.197607,106.905297,1
-6.282611,106.867944,1
-6.180193,106.863967,1
-6.257684,106.869877,1
-6.149744,106.824527,1
-6.299683,106.814689,1
-6.265038,106.872445,1
-6.101346,106.928624,1
-6.22298,106.862,1
-6.117767,106.79337,1
-6.148616,106.775993,1
-6.129708,106.890843,1
-6.219995,106.877602,1
-6.200295,106.88542,1
-6.225832,106.860798,1
-6.22913,106.8899,1
-6.20243,106.794772,1
-6.211304,106.859053,1
-6.296298,106.783187,1
-6.14557,106.923014,1
-6.174104,106.861201,1
-6.126744,106.791359,1
-6.23673,106.7696,1
-6.286511,106.865542,1
-6.108282,106.773224,1
-6.189208,106.842123,1
-6.137117,106.824189,1
-6.228048,106.798274,1
-6.163914,106.796784,1
-6.15629,106.9102,1
-6.28661,106.8385,1
-6.283444,106.854228,1
-6.231878,106.934837,1
-6.173335,106.784686,1
-6.151321,106.809913,1
-6.201858,106.787467,1
-6.313986,106.793783,1
-6.331667,106.855556,1
-6.232878,106.863907,1
-6.291238,106.877423,1
-6.204221,106.846766,1
-6.268899,106.859268,1
-6.218211,106.93804,1
-6.18705,106.858247,1
-6.199067,106.762276,1
-6.29367,106.9043,1
-6.195549,106.895442,1
-6.175597,106.839897,1
-6.150961,106.80907,1
-6.125194,106.77985,1
-6.183953,106.933333,1
-6.131133,106.919906,1
-6.235753,106.80143,1
-6.173671,106.782946,1
-6.213593,106.899032,1
-6.196533,106.868567,1
-6.309145,106.869261,1
-6.14928,106.779824,1
-6.236371,106.754958,1
-6.192917,106.89537,1
-6.22717,106.846295,1
-6.143319,106.790543,1
-6.190759,106.743676,1
-6.23194,106.8716,1
-6.232472,106.809587,1
-6.146072,106.923282,1
-6.22223,106.8608,1
-6.225668,106.857735,1
-6.26274,106.7823,1
-6.18982,106.7917,1
-6.188289,106.783297,1
-6.115524,106.781001,1
-6.165392,106.82828,1
-6.138759,106.841723,1
-6.161111,106.867868,1
-6.1101,106.7399,1
-6.19552,106.896,1
-6.186202,106.851299,1
-6.237941,106.769406,1
-6.223427,106.85099,1
-6.181199,106.759473,1
-6.116824,106.887943,1
-6.165711,106.851967,1
-6.277579,106.8002,1
-6.247098,106.906304,1
-6.143802,106.8161,1
-6.158975,106.862795,1
-6.243643,106.934976,1
-6.315433,106.863433,1
-6.193801,106.886578,1
-6.227261,106.92296,1
-6.245908,106.797684,1
-6.276418,106.874203,1
-6.144342,106.701217,1
-6.234228,106.831502,1
-6.161456,106.851241,1
-6.33382,106.829007,1
-6.245738,106.791058,1
-6.125114,106.949443,1
-6.24346,106.920165,1
-6.262959,106.828419,1
-6.210338,106.824583,1
-6.17345,106.7963,1
-6.188636,106.809331,1
-6.159647,106.844322,1
-6.140674,106.821595,1
-6.2305,106.778,1
-6.22375,106.8614,1
-6.180124,106.811187,1
-6.264957,106.836826,1
-6.18714,106.961207,1
-6.122997,106.907884,1
-6.193532,106.850976,1
-6.14679,106.82251,1
-6.283451,106.854214,1
-6.26019,106.8375,1
-6.25035,106.8687,1
-6.191639,106.805194,1
-6.132198,106.75238,1
-6.219434,106.735569,1
-6.1989,106.7666,1
-6.246148,106.831622,1
-6.136294,106.720239,1
-6.182871,106.828707,1
-6.26634,106.867191,1
-6.130434,106.734215,1
-6.264655,106.782747,1
-6.156538,106.864987,1
-6.199953,106.809861,1
-6.138933,106.861252,1
-6.199118,106.854368,1
-6.24323,106.9017,1
-6.288631,106.835722,1
-6.131157,106.850425,1
-6.155246,106.814647,1
-6.176739,106.815793,1
-6.196295,106.778563,1
-6.248588,106.772941,1
-6.255367,106.838312,1
-6.229553,106.904846,1
-6.171782,106.834053,1
-6.225404,106.896881,1
-6.147807,106.780928,1
-6.130137,106.854689,1
-6.17113,106.7517,1
-6.143238,106.79144,1
-6.30273,106.8203,1
-6.164915,106.875946,1
-6.149299,106.89106,1
-6.202924,106.80633,1
-6.135626,106.736078,1
-6.112586,106.801758,1
-6.20845,106.8116,1
-6.30249,106.85036,1
-6.115948,106.911738,1
-6.179167,106.811389,1
-6.162049,106.893158,1
-6.1806,106.821573,1
-6.182412,106.768387,1
-6.13183,106.808234,1
-6.265986,106.849206,1
-6.212003,106.843907,1
-6.226077,106.787587,1
-6.179479,106.873244,1
-6.24734,106.9409,1
-6.211686,106.944946,1
-6.31217,106.8606,1
-6.328777,106.865284,1
-6.162011,106.903683,1
-6.142303,106.956333,1
-6.194341,106.958944,1
-6.155874,106.933026,1
-6.200216,106.861717,1
-6.171609,106.866674,1
-6.284115,106.851249,1
-6.194032,106.890477,1
-6.30542,106.8683,1
-6.267459,106.758182,1
-6.23073,106.808,1
-6.163393,106.748535,1
-6.192089,106.727315,1
-6.226223,106.832161,1
-6.207288,106.822447,1
-6.293171,106.770002,1
-6.1484,106.748997,1
-6.132614,106.804719,1
-6.241325,106.835514,1
-6.189765,106.773147,1
-6.226255,106.8702,1
-6.281763,106.86309,1
-6.13771,106.8713,1
-6.21631,106.7806,1
-6.268795,106.866716,1
-6.203144,106.854854,1
-6.21536,106.7805,1
-6.15461,106.8534,1
-6.17519,106.820013,1
-6.204555,106.867022,1
-6.200192,106.805358,1
-6.148956,106.79785,1
-6.188822,106.737755,1
-6.1702,106.854213,1
-6.305001,106.794026,1
-6.19783,106.890464,1
-6.176265,106.872887,1
-6.22402,106.819237,1
-6.290212,106.771057,1
-6.170229,106.815567,1
-6.195152,106.849655,1
-6.23407,106.7719,1
-6.19358,106.801008,1
-6.21863,106.760328,1
-6.155278,106.871907,1
-6.148303,106.77357,1
-6.102161,106.939579,1
-6.321944,106.816944,1
-6.260811,106.782119,1
-6.22899,106.7969,1
-6.162845,106.765669,1
-6.195365,106.736665,1
-6.1735,106.894446,1
-6.269062,106.880354,1
-6.22322,106.8614,1
-6.173725,106.818321,1
-6.323435,106.811515,1
-6.169035,106.86337,1
-6.331214,106.863351,1
-6.235148,106.775166,1
-6.182901,106.808282,1
-6.249849,106.798023,1
-6.32882,106.8417,1
-6.124839,106.913208,1
-6.22443,106.9234,1
-6.229161,106.797732,1
-6.19313,106.884629,1
-6.242459,106.856893,1
-6.216399,106.781174,1
-6.241508,106.751817,1
-6.160139,106.700798,1
-6.220494,106.76975,1
-6.268866,106.771526,1
-6.160877,106.791185,1
-6.240249,106.824286,1
-6.250966,106.846487,1
-6.12733,106.730457,1
-6.166907,106.820195,1
-6.15767,106.7308,1
-6.348021,106.794486,1
-6.315556,106.867778,1
-6.208512,106.818443,1
-6.17374,106.8723,1
-6.138102,106.841556,1
-6.221404,106.843008,1
-6.208205,106.931356,1
-6.211399,106.865054,1
-6.275968,106.87233,1
-6.248259,106.814777,1
-6.22996,106.91,1
-6.241282,106.834384,1
-6.155611,106.850047,1
-6.138158,106.917605,1
-6.18385,106.951121,1
-6.206643,106.783642,1
-6.312717,106.902988,1
-6.163947,106.822073,1
-6.115271,106.895401,1
-6.120886,106.804024,1
-6.185998,106.782302,1
-6.248133,106.818378,1
-6.16311,106.820071,1
-6.219233,106.916642,1
-6.153,106.7623,1
-6.12106,106.907,1
-6.110208,106.740074,1
-6.142076,106.840364,1
-6.223259,106.78276,1
-6.187968,106.831149,1
-6.13767,106.832138,1
-6.168069,106.911284,1
-6.169657,106.850309,1
-6.194366,106.844739,1
-6.13847,106.869,1
-6.187335,106.845782,1
-6.148665,106.735258,1
-6.236472,106.907583,1
-6.285839,106.82917,1
-6.208146,106.789606,1
-6.208732,106.849324,1
-6.244143,106.798849,1
-6.163696,106.876772,1
-6.19851,106.773398,1
-6.322607,106.85114,1
-6.161123,106.904832,1
-6.13434,106.882459,1
-6.289608,106.807932,1
-6.136928,106.799049,1
-6.221552,106.869705,1
-6.180911,106.848565,1
-6.286181,106.831275,1
-6.226481,106.832005,1
-6.312409,106.795254,1
-6.140797,106.810089,1
-6.161525,106.904539,1
-6.246154,106.831618,1
-6.193419,106.851278,1
-6.257699,106.869881,1
-6.312411,106.862012,1
-6.14641,106.7447,1
-6.302788,106.864685,1
-6.158971,106.965641,1
-6.257648,106.835052,1
-6.180544,106.873921,1
-6.160845,106.830013,1
-6.232687,106.749154,1
-6.2425,106.8121,1
-6.149948,106.715408,1
-6.174594,106.820255,1
-6.294365,106.845314,1
-6.152146,106.810648,1
-6.186338,106.965929,1
-6.268207,106.804501,1
-6.17188,106.8506,1
-6.199564,106.802521,1
-6.179099,106.859288,1
-6.18251,106.8734,1
-6.284736,106.871622,1
-6.34822,106.91435,1
-6.193131,106.884699,1
-6.314093,106.861631,1
-6.254612,106.790772,1
-6.157893,106.725283,1
-6.193942,106.817436,1
-6.2307,106.901959,1
-6.19732,106.86884,1
-6.130808,106.805361,1
-6.156382,106.824618,1
-6.138134,106.781611,1
-6.14652,106.732863,1
-6.22949,106.796,1
-6.331861,106.828088,1
-6.255635,106.850537,1
-6.239961,106.784689,1
-6.246659,106.854777,1
-6.113465,106.753873,1
-6.214926,106.842832,1
-6.120157,106.881723,1
-6.173925,106.862856,1
-6.142596,106.730379,1
-6.162586,106.863086,1
-6.18641,106.8872,1
-6.171239,106.732862,1
-6.175945,106.841408,1
-6.22405,106.8306,1
-6.192396,106.775995,1
-6.184924,106.736634,1
-6.197677,106.756293,1
-6.339703,106.854779,1
-6.199494,106.813417,1
-6.153142,106.892064,1
-6.18419,106.87418,1
-6.238013,106.931988,1
-6.2778,106.8024,1
-6.343767,106.802905,1
-6.17752,106.801794,1
-6.241495,106.836305,1
-6.2257,106.8577,1
-6.225444,106.857819,1
-6.291572,106.841881,1
-6.179825,106.757574,1
-6.139925,106.820876,1
-6.173009,106.759054,1
-6.1181,106.910206,1
-6.209008,106.943007,1
-6.215421,106.892619,1
-6.124233,106.778453,1
-6.25788,106.758,1
-6.137874,106.902146,1
-6.198214,106.924402,1
-6.14445,106.7841,1
-6.25067,106.8678,1
-6.246523,106.940962,1
-6.215983,106.774615,1
-6.283463,106.842957,1
-6.28047,106.8549,1
-6.209181,106.871416,1
-6.302529,106.855988,1
-6.197027,106.782064,1
-6.151438,106.694468,1
-6.1514,106.8849,1
-6.17903,106.7927,1
-6.201188,106.785007,1
-6.19082,106.8658,1
-6.329615,106.808907,1
-6.171828,106.757212,1
-6.232816,106.922257,1
-6.17591,106.8109,1
-6.21964,106.8775,1
-6.147187,106.730055,1
-6.235791,106.774764,1
-6.2502,106.8685,1
-6.272122,106.830709,1
-6.160762,106.856371,1
-6.18463,106.861234,1
-6.306517,106.891459,1
-6.341411,106.852347,1
-6.215286,106.888315,1
-6.144167,106.710833,1
-6.191475,106.853773,1
-6.136312,106.747671,1
-6.262403,106.846039,1
-6.191916,106.738157,1
-6.104567,106.932339,1
-6.2852,106.855144,1
-6.220453,106.769744,1
-6.214793,106.944218,1
-6.349668,106.876549,1
-6.351143,106.89267,1
-6.345188,106.86429,1
-6.34611,106.83234,1
-6.334155,106.833661,1
-6.122343,106.882012,1
-6.345484,106.832257,1
-6.342507,106.850471,1
-6.34003,106.851646,1
-6.349926,106.877036,1
-6.346957,106.885574,1
-6.346886,106.88736,1
-6.34246,106.883591,1
-6.348172,106.88765,1
-6.334463,106.821714,1
-6.313395,106.894928,1
-6.313827,106.869269,1
-6.226086,106.848302,1
-6.229223,106.867572,1
-6.312694,106.797068,1
-6.312281,106.834151,1
-6.310197,106.834813,1
-6.316281,106.835915,1
-6.315567,106.826622,1
-6.301331,106.852905,1
-6.301414,106.873848,1
-6.318181,106.811278,1
-6.28511,106.804031,1
-6.287409,106.806435,1
-6.296595,106.818198,1
-6.297183,106.818926,1
-6.297453,106.819016,1
-6.283444,106.854243,1
-6.126766,106.790471,1
-6.224404,106.878286,1
-6.166375,106.803614,1
-6.292247,106.856979,1
-6.287259,106.84826,1
-6.279167,106.849724,1
-6.272384,106.827702,1
-6.269881,106.875127,1
-6.274909,106.879288,1
-6.270253,106.874737,1
-6.294521,106.848602,1
-6.268353,106.845993,1
-6.275049,106.847954,1
-6.27175,106.831383,1
-6.265417,106.829978,1
-6.265143,106.834206,1
-6.194113,106.7555,1
-6.261083,106.837431,1
-6.261718,106.803261,1
-6.273093,106.764435,1
-6.287823,106.763496,1
-6.270304,106.76365,1
-6.268833,106.864049,1
-6.271586,106.821922,1
-6.263361,106.851707,1
-6.255468,106.855194,1
-6.257169,106.852337,1
-6.254038,106.789826,1
-6.261758,106.788815,1
-6.254034,106.789837,1
-6.24998,106.807945,1
-6.249778,106.808037,1
-6.269726,106.867181,1
-6.310833,106.858889,1
-6.138704,106.828049,1
-6.249463,106.860798,1
-6.248304,106.782966,1
-6.250274,106.868485,1
-6.150031,106.726146,1
-6.168186,106.828085,1
-6.146672,106.942824,1
-6.254041,106.865492,1
-6.253591,106.864247,1
-6.250245,106.868531,1
-6.250383,106.867694,1
-6.250317,106.868512,1
-6.25084,106.866684,1
-6.262744,106.887572,1
-6.268845,106.877723,1
-6.251602,106.842351,1
-6.246537,106.836283,1
-6.24206,106.83625,1
-6.242706,106.823436,1
-6.251458,106.905563,1
-6.24272,106.787997,1
-6.251978,106.819766,1
-6.247215,106.821804,1
-6.247219,106.821758,1
-6.130009,106.902752,1
-6.24795,106.806541,1
-6.248146,106.806778,1
-6.245252,106.774272,1
-6.245212,106.774275,1
-6.177782,106.881888,1
-6.33693,106.8044,1
-6.235879,106.787789,1
-6.24502,106.752014,1
-6.239166,106.934906,1
-6.245983,106.872903,1
-6.240355,106.872025,1
-6.234869,106.829834,1
-6.230348,106.82473,1
-6.233401,106.821415,1
-6.236944,106.818611,1
-6.239203,106.862434,1
-6.235554,106.863434,1
-6.235378,106.86695,1
-6.230261,106.865718,1
-6.233833,106.867608,1
-6.227385,106.857386,1
-6.225838,106.851818,1
-6.226467,106.783859,1
-6.228517,106.752919,1
-6.234213,106.758445,1
-6.237676,106.762125,1
-6.23484,106.840424,1
-6.232592,106.9176,1
-6.225851,106.816357,1
-6.227615,106.810013,1
-6.226236,106.876408,1
-6.236243,106.880669,1
-6.220281,106.935822,1
-6.217222,106.7675,1
-6.224261,106.771675,1
-6.220725,106.770219,1
-6.219432,106.77092,1
-6.24608,106.8113,1
-6.220015,106.931572,1
-6.223416,106.932289,1
-6.216491,106.925011,1
-6.221829,106.853792,1
-6.224312,106.857229,1
-6.22737,106.8245,1
-6.198056,106.763525,1
-6.203821,106.932582,1
-6.215358,106.853398,1
-6.283914,106.855264,1
-6.179867,106.759573,1
-6.224733,106.857723,1
-6.224435,106.856923,1
-6.223901,106.82698,1
-6.223838,106.826724,1
-6.22259,106.878819,1
-6.214851,106.881473,1
-6.222429,106.878927,1
-6.217074,106.874813,1
-6.22185,106.879041,1
-6.216846,106.897647,1
-6.220833,106.898331,1
-6.219006,106.890366,1
-6.233067,106.88665,1
-6.232717,106.886307,1
-6.220259,106.838173,1
-6.219503,106.868813,1
-6.221774,106.864297,1
-6.215069,106.865532,1
-6.210865,106.872437,1
-6.211211,106.848053,1
-6.213575,106.855858,1
-6.220731,106.782193,1
-6.209424,106.822037,1
-6.209583,106.826805,1
-6.207625,106.824986,1
-6.210501,106.770038,1
-6.215667,106.769811,1
-6.204358,106.877205,1
-6.206576,106.876755,1
-6.211336,106.876546,1
-6.210899,106.878725,1
-6.206082,106.884007,1
-6.205734,106.811638,1
-6.201473,106.851425,1
-6.201491,106.809242,1
-6.20967,106.808915,1
-6.209731,106.808891,1
-6.206145,106.872986,1
-6.205792,106.866852,1
-6.200935,106.871347,1
-6.290361,106.871478,1
-6.208347,106.737114,1
-6.2075,106.734444,1
-6.201082,106.759337,1
-6.198242,106.855644,1
-6.204191,106.846642,1
-6.204068,106.850227,1
-6.20465,106.843804,1
-6.203224,106.843934,1
-6.200089,106.783592,1
-6.200114,106.798126,1
-6.215037,106.946808,1
-6.200416,106.951447,1
-6.209092,106.960032,1
-6.211561,106.944853,1
-6.220733,106.85804,1
-6.202584,106.73937,1
-6.195865,106.862289,1
-6.210549,106.922574,1
-6.213119,106.902471,1
-6.204323,106.908521,1
-6.211153,106.922966,1
-6.202841,106.910988,1
-6.209679,106.922139,1
-6.20402,106.906785,1
-6.193487,106.755714,1
-6.196939,106.804665,1
-6.193639,106.884269,1
-6.189569,106.876877,1
-6.196061,106.891144,1
-6.192993,106.854599,1
-6.194175,106.849739,1
-6.192875,106.894356,1
-6.194558,106.897026,1
-6.210185,106.900303,1
-6.199101,106.904861,1
-6.198951,106.903641,1
-6.199033,106.904816,1
-6.198643,106.9049,1
-6.212297,106.941933,1
-6.212647,106.941988,1
-6.203789,106.932839,1
-6.215681,106.937081,1
-6.203806,106.932699,1
-6.204253,106.939101,1
-6.199882,106.942917,1
-6.191098,106.86451,1
-6.190543,106.767532,1
-6.196055,106.778901,1
-6.195457,106.773913,1
-6.198666,106.779871,1
-6.200882,106.851371,1
-6.110533,106.739608,1
-6.187695,106.815413,1
-6.191245,106.785577,1
-6.182948,106.808569,1
-6.184428,106.807044,1
-6.185547,106.837796,1
-6.185568,106.837778,1
-6.179394,106.855705,1
-6.129708,106.926729,1
-6.159835,106.835539,1
-6.265388,106.861408,1
-6.179533,106.855081,1
-6.177838,106.894608,1
-6.181438,106.846252,1
-6.183128,106.84552,1
-6.183276,106.845474,1
-6.183143,106.845474,1
-6.174772,106.851422,1
-6.175991,106.853566,1
-6.175924,106.852074,1
-6.177589,106.7536,1
-6.178974,106.759338,1
-6.180888,106.808718,1
-6.179303,106.969391,1
-6.186165,106.969086,1
-6.184597,106.733674,1
-6.187908,106.737669,1
-6.190745,106.736916,1
-6.175052,106.860062,1
-6.173975,106.861145,1
-6.173407,106.842064,1
-6.173066,106.840737,1
-6.170811,106.849258,1
-6.172714,106.844315,1
-6.175245,106.820111,1
-6.171868,106.816597,1
-6.186554,106.882339,1
-6.176267,106.893359,1
-6.178364,106.869514,1
-6.169429,106.874383,1
-6.182384,106.869881,1
-6.168055,106.873854,1
-6.185658,106.871735,1
-6.180561,106.874016,1
-6.168332,106.808281,1
-6.166919,106.803211,1
-6.175965,106.811049,1
-6.171071,106.804466,1
-6.167026,106.858108,1
-6.167963,106.783838,1
-6.163333,106.774993,1
-6.166111,106.767479,1
-6.163703,106.847994,1
-6.163734,106.847839,1
-6.16262,106.856594,1
-6.162122,106.856987,1
-6.26347,106.86417,1
-6.164793,106.815306,1
-6.184393,106.73723,1
-6.209621,106.904376,1
-6.161757,106.815967,1
-6.161719,106.815951,1
-6.16184,106.815903,1
-6.164522,106.828177,1
-6.160992,106.823184,1
-6.161089,106.822455,1
-6.164272,106.759739,1
-6.163961,106.7538,1
-6.160592,106.757721,1
-6.159813,106.714279,1
-6.15767,106.714943,1
-6.158081,106.714912,1
-6.158067,106.714928,1
-6.164833,106.703746,1
-6.165763,106.741699,1
-6.161208,106.747368,1
-6.167243,106.964821,1
-6.171648,106.955215,1
-6.169887,106.949563,1
-6.168158,106.969673,1
-6.16528,106.949371,1
-6.16531,106.949379,1
-6.156134,106.864339,1
-6.157597,106.864937,1
-6.15764,106.86496,1
-6.16291,106.797226,1
-6.154573,106.72725,1
-6.170995,106.713608,1
-6.27144,106.764649,1
-6.171218,106.904663,1
-6.172688,106.907661,1
-6.17169,106.904393,1
-6.16948,106.907772,1
-6.169349,106.907741,1
-6.154162,106.812664,1
-6.22439,106.7896,1
-6.25042,106.8684,1
-6.22704,106.897894,1
-6.11648,106.7785,1
-6.156307,106.790968,1
-6.184177,106.940109,1
-6.158616,106.934751,1
-6.180536,106.941116,1
-6.158484,106.819988,1
-6.15848,106.819931,1
-6.150816,106.823471,1
-6.158311,106.824919,1
-6.157575,106.824719,1
-6.151113,106.827,1
-6.152641,106.829548,1
-6.149926,106.827212,1
-6.152303,106.833881,1
-6.157647,106.831924,1
-6.148785,106.802205,1
-6.149287,106.811879,1
-6.147267,106.781583,1
-6.149393,106.785545,1
-6.272931,106.81515,1
-6.123801,106.928051,1
-6.272168,106.857756,1
-6.146753,106.81871,1
-6.145501,106.815788,1
-6.15358,106.870682,1
-6.154832,106.87001,1
-6.148115,106.867289,1
-6.148732,106.86628,1
-6.149231,106.865151,1
-6.161861,106.881333,1
-6.119314,106.888151,1
-6.15605,106.865984,1
-6.155788,106.865762,1
-6.155898,106.865773,1
-6.158267,106.872765,1
-6.154719,106.916336,1
-6.154133,106.918289,1
-6.176944,106.908889,1
-6.201167,106.769848,1
-6.12723,106.7914,1
-6.22427,106.724751,1
-6.161565,106.89335,1
-6.147156,106.898369,1
-6.156763,106.930733,1
